id,gender,citizenship,region,province,city_municipality,employment_and_or_business_information,additional_household_member_source_of_income,do_you_have_a_co_borrower,my_spouse_is_my_co_borrower,business_gross_sales,total_cash_inflow,total_cash_outflow,net_income,years_in_residence,home_ownership,agency_years,marital_status,no_of_children,with_children_attending_school,how_many_years_in_the_company,position,outstanding_obligation_other_loans,do_you_have_deposit_or_credit_cards_with_other_bank
11525,Male,Filipino,Region XI – Davao Region,Davao del Sur,Davao City,Regular Employee,No other source of income,Yes,No,0,18500.0,8000,10500.0,More than 2 years,Owned,1-5 years,Single,0-1,Yes,1-2 years,Others,1000,No
11526,Male,Filipino,Region VI – Western Visayas,Negros Occidental,Murcia,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,20000.0,12900,7100.0,More than 2 years,Owned,More than 5 years,Married,2-3,Yes,More than 5 years,Others,0,No
11527,Female,Filipino,Region VI – Western Visayas,Negros Occidental,Silay,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,34550.0,9200,25350.0,More than 2 years,Rented,More than 5 years,Widowed,0-1,Yes,More than 5 years,Professional/Managerial/Officer,0,Yes
11528,Female,Filipino,NCR – National Capital Region,Metro Manila,Pasig,Locally Employed,No other source of income,Yes,No,0,53678.0,11125,42553.0,More than 2 years,Owned,1-5 years,Single,2-3,Yes,2-5 years,Professional/Managerial/Officer,0,No
11529,Female,Filipino,NCR – National Capital Region,Metro Manila,Marikina,Regular Employee,No other source of income,Yes,No,0,83000.0,17000,66000.0,More than 2 years,Owned,More than 5 years,Single,0-1,Yes,More than 5 years,Professional/Non-Officer/Skilled,0,No
11530,Female,Filipino,Region IV‑A – CALABARZON,Laguna,Biñan,Regular Employee,No other source of income,Yes,No,0,75000.0,21000,54000.0,More than 2 years,Free,More than 5 years,Separated,more than 3,Yes,More than 5 years,Professional/Non-Officer/Skilled,5000,Yes
11531,Male,Filipino,Region VI – Western Visayas,Negros Occidental,Bacolod City,Regular Employee,No other source of income,Yes,No,0,90000.0,5000,85000.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Others,8000,No
11532,Female,Filipino,NCR – National Capital Region,Metro Manila,San Juan,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,25486.0,12500,12986.0,More than 2 years,Owned,1-5 years,Married,2-3,Yes,2-5 years,Professional/Non-Officer/Skilled,0,Yes
11533,Male,Filipino,Region VI – Western Visayas,Capiz,Dao,Regular Employee,No other source of income,Yes,No,0,10000.0,3200,6800.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Professional/Non-Officer/Skilled,0,No
11534,Female,Filipino,Region III – Central Luzon,Bulacan,Marilao,Regular Employee,No other source of income,Yes,No,0,61800.0,39350,22450.0,More than 2 years,Owned,Less than a year,Single,2-3,Yes,Less than 1 year,Others,0,Yes
11535,Male,Filipino,Region IV‑A – CALABARZON,Cavite,General Mariano Alvarez,OFW/Seafarers,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,80000.0,30000,50000.0,More than 2 years,Others,More than 5 years,Married,more than 3,Yes,More than 5 years,Professional/Non-Officer/Skilled,0,No
11536,Male,Filipino,Region XI – Davao Region,Davao del Sur,Davao City,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,10000.0,7900,2100.0,More than 2 years,Owned,1-5 years,Single,0-1,Yes,1-2 years,Others,0,No
11537,Male,Filipino,Region IV‑A – CALABARZON,Cavite,Bacoor,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,106000.0,23500,82500.0,More than 2 years,Owned,1-5 years,Married,2-3,Yes,2-5 years,Professional/Managerial/Officer,18000,Yes
11538,Female,Filipino,Region VI – Western Visayas,Negros Occidental,Silay,Regular Employee,No other source of income,Yes,No,0,35000.0,9000,26000.0,More than 2 years,Owned,1-5 years,Single,2-3,No,2-5 years,Professional/Managerial/Officer,0,Yes
11539,Male,Filipino,Region VI – Western Visayas,Negros Occidental,Silay,Regular Employee,No other source of income,Yes,No,0,11500.0,2863,8637.0,More than 2 years,Owned,1-5 years,Single,0-1,No,1-2 years,Professional/Managerial/Officer,0,No
11540,Male,Filipino,NCR – National Capital Region,Metro Manila,Pasig,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,65000.0,19000,46000.0,More than 2 years,Rented,Less than a year,Married,0-1,Yes,Less than 1 year,Professional/Managerial/Officer,0,Yes
11541,Male,Filipino,NCR – National Capital Region,Metro Manila,Quezon City,OFW/Seafarers with Business,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,535000.0,60000,475000.0,More than 2 years,Owned,More than 5 years,Married,2-3,Yes,More than 5 years,Professional/Managerial/Officer,25000,Yes
11542,Female,Filipino,Region VI – Western Visayas,Negros Occidental,Silay,Regular Employee,No other source of income,Yes,No,0,39573.0,8000,31573.0,More than 2 years,Owned,More than 5 years,Married,more than 3,Yes,More than 5 years,Others,0,No
11543,Female,Filipino,Region IV‑A – CALABARZON,Cavite,Naic,Regular Employee,No other source of income,Yes,No,0,645941300.0,6000,645935300.0,More than 2 years,Owned,Less than a year,Married,0-1,Yes,Less than 1 year,Others,0,Yes
11544,Male,Filipino,Region VI – Western Visayas,Negros Occidental,Silay,Locally Employed,No other source of income,Yes,No,0,11500.0,2363,9137.0,More than 2 years,Owned,1-5 years,Single,0-1,No,1-2 years,Professional/Managerial/Officer,0,No
11545,Female,Filipino,NCR – National Capital Region,Metro Manila,Taguig,Regular Employee,No other source of income,Yes,No,0,277874.0,45500,232374.0,More than 2 years,Owned,1-5 years,Single,0-1,Yes,2-5 years,Others,1,Yes
11546,Female,Filipino,NCR – National Capital Region,Metro Manila,Pasig,Regular Employee,No other source of income,Yes,No,0,20000.0,7050,12950.0,More than 2 years,Free,Less than a year,Single,0-1,No,Less than 1 year,Professional/Managerial/Officer,0,Yes
11547,Female,Filipino,Region IV‑A – CALABARZON,Rizal,Cainta,Regular Employee,No other source of income,Yes,No,0,92000.0,7000,85000.0,More than 2 years,Others,More than 5 years,Single,0-1,Yes,More than 5 years,Professional/Managerial/Officer,0,No
11548,Male,Filipino,Region IV‑A – CALABARZON,Rizal,Antipolo,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,62000.0,12000,50000.0,More than 2 years,Owned,Less than a year,Married,0-1,No,Less than 1 year,Professional/Managerial/Officer,0,No
11549,Female,Filipino,CAR – Cordillera Administrative Region,Benguet,Baguio City,Regular Employee,No other source of income,Yes,No,0,45000.0,18000,27000.0,More than 2 years,Others,1-5 years,Single,0-1,Yes,2-5 years,Others,0,Yes
11550,Female,Filipino,Region III – Central Luzon,Nueva Ecija,General Tinio,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,23000.0,9000,14000.0,More than 2 years,Owned,1-5 years,Married,2-3,Yes,1-2 years,Professional/Non-Officer/Skilled,0,No
11551,Female,Filipino,NCR – National Capital Region,Metro Manila,Marikina,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,46475.0,12500,33975.0,More than 2 years,Free,1-5 years,Single,0-1,No,2-5 years,Professional/Non-Officer/Skilled,0,Yes
11552,Female,Filipino,Region X – Northern Mindanao,Misamis Oriental,Alubijid,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,32532.0,4000,28532.0,More than 2 years,Owned,More than 5 years,Married,2-3,No,More than 5 years,Professional/Non-Officer/Skilled,0,No
11553,Female,Filipino,Region IV‑A – CALABARZON,Rizal,Binangonan,Regular Employee,No other source of income,Yes,No,0,67600.0,10000,57600.0,More than 2 years,Owned,Less than a year,Single,0-1,No,Less than 1 year,Professional/Managerial/Officer,2700,No
11554,Male,Filipino,Region IV‑A – CALABARZON,Rizal,Antipolo,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,130000.0,40000,90000.0,More than 2 years,Free,1-5 years,Single,0-1,No,1-2 years,Professional/Managerial/Officer,20000,Yes
11555,Female,Filipino,NCR – National Capital Region,Metro Manila,Caloocan,Regular Employee,No other source of income,Yes,No,0,17000.0,4650,12350.0,More than 2 years,Free,1-5 years,Single,0-1,No,2-5 years,Others,0,No
11556,Female,Filipino,Region VI – Western Visayas,Negros Occidental,Silay,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,24742.0,7800,16942.0,More than 2 years,Free,1-5 years,Single,0-1,No,2-5 years,Professional/Managerial/Officer,0,Yes
11557,Male,Filipino,Region VI – Western Visayas,Negros Occidental,Silay,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,20000.0,8000,12000.0,More than 2 years,Owned,More than 5 years,Married,more than 3,Yes,More than 5 years,Professional/Non-Officer/Skilled,0,Yes
11558,Male,Filipino,Region VI – Western Visayas,Negros Occidental,Silay,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,27000.0,15000,12000.0,More than 2 years,Owned,1-5 years,Married,2-3,Yes,1-2 years,Others,3000,Yes
11559,Female,Filipino,NCR – National Capital Region,Metro Manila,Muntinlupa,Regular Employee,No other source of income,Yes,No,0,28000.0,8500,19500.0,More than 2 years,Rented,1-5 years,Single,0-1,No,1-2 years,Professional/Non-Officer/Skilled,0,No
11560,Female,Filipino,Region X – Northern Mindanao,Misamis Occidental,Oroquieta,OFW/Seafarers,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,100000.0,24000,76000.0,More than 2 years,Owned,More than 5 years,Married,0-1,No,More than 5 years,Others,0,Yes
11561,Male,Filipino,NCR – National Capital Region,Metro Manila,Marikina,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,60000.0,9500,50500.0,More than 2 years,Rented,Less than a year,Single,0-1,No,Less than 1 year,Others,0,No
11562,Female,Filipino,Region VI – Western Visayas,Negros Occidental,Silay,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,54000.0,8000,46000.0,More than 2 years,Owned,1-5 years,Single,2-3,Yes,2-5 years,Others,0,No
11563,Female,Filipino,Region VI – Western Visayas,Negros Occidental,Silay,OFW/Seafarers,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,22500.0,13000,9500.0,More than 2 years,Owned,More than 5 years,Single,2-3,Yes,More than 5 years,Others,0,No
11564,Female,Filipino,NCR – National Capital Region,Metro Manila,Pasay,Regular Employee,No other source of income,Yes,No,0,59480.0,6000,53480.0,More than 2 years,Rented,1-5 years,Single,0-1,No,2-5 years,Professional/Managerial/Officer,500,Yes
11565,Female,Filipino,Region III – Central Luzon,Bataan,Orani,Regular Employee,No other source of income,Yes,No,0,41994.0,7000,34994.0,More than 2 years,Owned,More than 5 years,Single,0-1,No,More than 5 years,Professional/Managerial/Officer,6000,No
11566,Male,Filipino,NCR – National Capital Region,Metro Manila,Marikina,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,120927.0,20500,100427.0,More than 2 years,Rented,1-5 years,Single,0-1,No,2-5 years,Professional/Managerial/Officer,0,No
11567,Female,Filipino,Region VII – Central Visayas,Cebu,Medellin,Regular Employee,No other source of income,Yes,No,0,30000.0,10500,19500.0,More than 2 years,Owned,1-5 years,Single,0-1,No,1-2 years,Others,0,Yes
11568,Female,Filipino,Region IV‑A – CALABARZON,Cavite,Dasmariñas,Regular Employee,No other source of income,Yes,No,0,51500.0,13500,38000.0,More than 2 years,Owned,Less than a year,Single,2-3,Yes,Less than 1 year,Others,3000,Yes
11569,Female,Filipino,NCR – National Capital Region,Metro Manila,Quezon City,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,79319.0,4500,74819.0,More than 2 years,Owned,More than 5 years,Single,0-1,Yes,More than 5 years,Professional/Managerial/Officer,0,Yes
11570,Male,Filipino,NCR – National Capital Region,Metro Manila,Pasig,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,80000.0,10000,70000.0,More than 2 years,Owned,1-5 years,Single,0-1,No,1-2 years,Professional/Managerial/Officer,0,Yes
11571,Female,Filipino,Region IV‑A – CALABARZON,Rizal,Antipolo,Regular Employee,No other source of income,Yes,No,0,41000.0,14500,26500.0,More than 2 years,Owned,Less than a year,Single,2-3,Yes,Less than 1 year,Others,0,No
11572,Male,Filipino,NCR – National Capital Region,Metro Manila,Mandaluyong,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,59100.0,18500,40600.0,More than 2 years,Owned,Less than a year,Single,0-1,No,Less than 1 year,Professional/Managerial/Officer,0,No
11573,Female,Filipino,Region III – Central Luzon,Pampanga,Mabalacat,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,25000.0,8500,16500.0,More than 2 years,Owned,1-5 years,Single,0-1,No,1-2 years,Others,0,No
11574,Male,Filipino,NCR – National Capital Region,Metro Manila,Quezon City,Regular Employee,No other source of income,Yes,No,0,46000.0,13500,32500.0,More than 2 years,Owned,Less than a year,Single,0-1,No,Less than 1 year,Professional/Non-Officer/Skilled,0,No
11575,Female,Filipino,NCR – National Capital Region,Metro Manila,Makati,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,30000.0,22800,7200.0,More than 2 years,Owned,1-5 years,Married,2-3,Yes,2-5 years,Professional/Managerial/Officer,0,Yes
11576,Female,Filipino,NCR – National Capital Region,Metro Manila,Makati,Regular Employee,No other source of income,Yes,No,0,85500.0,10500,75000.0,More than 2 years,Owned,1-5 years,Single,0-1,No,1-2 years,Professional/Managerial/Officer,0,Yes
11577,Male,Filipino,NCR – National Capital Region,Metro Manila,Pasig,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,25000.0,16000,9000.0,More than 2 years,Owned,1-5 years,Single,2-3,Yes,1-2 years,Professional/Managerial/Officer,0,No
11578,Female,Filipino,Region VII – Central Visayas,Cebu,Cebu City,Regular Employee,No other source of income,Yes,No,0,33610.0,1500,32110.0,More than 2 years,Others,Less than a year,Single,0-1,No,Less than 1 year,Professional/Non-Officer/Skilled,0,No
11579,Female,Filipino,Region IV‑A – CALABARZON,Rizal,San Mateo,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,48300.0,11000,37300.0,More than 2 years,Rented,1-5 years,Single,0-1,No,2-5 years,Others,0,No
11580,Male,Filipino,Region XI – Davao Region,Davao Oriental,Tarragona,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,31560.0,4600,26960.0,More than 2 years,Owned,1-5 years,Married,2-3,No,1-2 years,Professional/Managerial/Officer,0,No
