id,gender,citizenship,employment_and_or_business_information,additional_household_member_source_of_income,do_you_have_a_co_borrower,my_spouse_is_my_co_borrower,business_gross_sales,salary,business_net_income,commission,other_income,incentive_commission,other_gig_work_salary,other_income_pension_remittance,total_cash_inflow,miscellaneous,clothing,rental_expenses,salaries_helper,transportation,utilities,household_premium,loan_payments,fuel_lpg,medical_expenses,food_expenses,other_expenses,education_expenses,total_cash_outflow,net_income,years_in_residence,home_ownership,agency_years,marital_status,no_of_children,with_children_attending_school,how_many_years_in_the_company,position,outstanding_obligation_other_loans,do_you_have_deposit_or_credit_cards_with_other_bank
8944,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,21000.0,0,0,0.0,0,0,0,21000.0,0,500,0,0,0,4500,0,0,0,0,3500,0,0,8500,12500.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Professional/Managerial/Officer,0,No
8945,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,25000.0,0,9000,15000.0,0,0,0,49000.0,0,1000,0,0,0,2000,0,0,0,0,5000,0,2000,10000,39000.0,More than 2 years,Free,1-5 years,Single,2-3,Yes,2-5 years,Professional/Non-Officer/Skilled,1500,No
8946,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,31000.0,0,5000,0.0,0,0,0,36000.0,0,500,0,0,0,2000,0,0,0,0,10000,0,0,12500,23500.0,More than 2 years,Others,More than 5 years,Married,0-1,No,More than 5 years,Professional/Non-Officer/Skilled,0,Yes
8948,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,25000.0,0,5000,0.0,0,0,0,30000.0,0,0,3500,0,0,2000,0,0,0,0,2500,0,7000,15000,15000.0,More than 2 years,Rented,More than 5 years,Single,2-3,Yes,More than 5 years,Professional/Managerial/Officer,0,No
8952,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,25000.0,10000,25000,0.0,0,0,0,60000.0,0,0,4000,0,0,2000,0,0,0,0,2000,0,0,8000,52000.0,More than 2 years,Rented,Less than a year,Married,0-1,Yes,Less than 1 year,Professional/Non-Officer/Skilled,0,No
8954,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,22000.0,0,0,30000.0,0,0,0,52000.0,25000,2000,0,0,0,8000,0,0,0,0,10000,0,0,45000,7000.0,More than 2 years,Owned,,Married,0-1,No,,,0,No
8955,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,23520.0,14000,0,0.0,0,0,0,37520.0,500,1500,0,0,0,3500,0,0,0,0,6000,0,5000,16500,21020.0,More than 2 years,Owned,1-5 years,Married,2-3,Yes,2-5 years,Professional/Managerial/Officer,3000,No
8956,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,11700.0,0,1500,0.0,0,0,0,13200.0,250,500,0,0,0,1500,0,0,0,0,3500,0,1000,6750,6450.0,More than 2 years,Owned,More than 5 years,Married,2-3,Yes,More than 5 years,Others,0,No
8957,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,20800.0,0,20000,0.0,0,0,0,40800.0,3000,1000,0,0,0,2000,0,0,0,0,2000,0,2000,10000,30800.0,More than 2 years,Free,1-5 years,Married,2-3,Yes,2-5 years,Professional/Non-Officer/Skilled,0,Yes
8958,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,21000.0,0,0,0.0,0,0,0,21000.0,0,0,0,0,0,700,0,0,0,0,1000,0,0,1700,19300.0,More than 2 years,Owned,1-5 years,Single,0-1,No,1-2 years,Professional/Managerial/Officer,3838,No
8960,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,150000.0,0,0,70000.0,0,0,0,220000.0,0,0,0,0,0,8000,0,0,0,0,15000,0,5000,28000,192000.0,More than 2 years,Owned,1-5 years,Married,2-3,Yes,1-2 years,Professional/Managerial/Officer,0,Yes
8963,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,40000.0,0,0,0.0,0,0,0,40000.0,0,0,0,0,0,1500,0,0,0,0,2000,0,0,3500,36500.0,More than 2 years,Owned,1-5 years,Single,0-1,No,1-2 years,Professional/Non-Officer/Skilled,0,No
8964,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,45000.0,0,2000,0.0,0,0,0,47000.0,0,1000,7000,0,0,2000,0,0,0,0,10000,0,2000,22000,25000.0,More than 2 years,Rented,1-5 years,Single,2-3,Yes,2-5 years,Others,0,No
8965,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,30000.0,0,0,0.0,0,0,0,30000.0,3000,500,0,0,0,2500,0,0,0,0,6000,0,2000,14000,16000.0,More than 2 years,Others,1-5 years,Married,2-3,Yes,2-5 years,Others,5000,No
8966,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,25000.0,0,0,0.0,0,0,0,25000.0,0,2000,0,0,0,3000,0,0,0,0,5000,0,0,10000,15000.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Professional/Non-Officer/Skilled,0,No
8967,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,26500.0,26500,10000,0.0,0,0,0,63000.0,1000,2000,0,0,0,1000,0,0,0,0,4000,0,3000,11000,52000.0,More than 2 years,Owned,1-5 years,Single,2-3,Yes,1-2 years,Professional/Non-Officer/Skilled,0,No
8968,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,45000.0,0,2000,0.0,0,0,0,47000.0,0,1000,7000,0,0,2000,0,0,0,0,6000,0,2000,18000,29000.0,More than 2 years,Rented,1-5 years,Single,2-3,Yes,2-5 years,Others,0,Yes
8969,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,13666.0,0,0,0.0,0,0,0,13666.0,1000,1500,0,0,0,300,0,0,0,0,3000,0,0,5800,7866.0,More than 2 years,Others,More than 5 years,Single,0-1,No,More than 5 years,Others,10000,No
8970,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,27000.0,0,0,0.0,0,0,0,27000.0,4000,3000,0,0,0,2000,0,0,0,0,10000,0,6000,25000,2000.0,More than 2 years,Others,More than 5 years,Married,0-1,No,More than 5 years,Professional/Non-Officer/Skilled,200000,Yes
8972,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,160000.0,0,0,200000.0,0,0,0,360000.0,2000,500,0,0,0,1500,0,0,0,0,6000,0,0,10000,350000.0,More than 2 years,Owned,More than 5 years,Married,0-1,No,More than 5 years,Professional/Non-Officer/Skilled,0,No
8973,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,74762.0,0,10000,0.0,0,0,0,84762.0,2500,0,3000,0,0,200,0,0,0,0,1000,0,0,6700,78062.0,More than 2 years,Rented,More than 5 years,Married,0-1,No,More than 5 years,Professional/Managerial/Officer,40000,Yes
8974,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,18000.0,18000,0,2000.0,0,0,0,38000.0,0,0,0,0,0,1000,0,0,0,0,2000,0,2000,5000,33000.0,6-12 months,Owned,More than 5 years,Married,2-3,Yes,More than 5 years,Others,0,Yes
8975,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,17000.0,292826,130,29282.0,0,0,0,339238.0,0,300,0,0,0,300,0,0,0,0,1000,0,0,1600,337638.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Professional/Non-Officer/Skilled,0,Yes
8976,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,25440.0,0,0,0.0,0,0,0,25440.0,0,0,0,0,0,500,0,0,0,0,1000,0,2000,3500,21940.0,More than 2 years,Owned,More than 5 years,Single,2-3,Yes,More than 5 years,Professional/Non-Officer/Skilled,0,No
8977,Male,Filipino,Regular Employee,No other source of income,Yes,No,0,30570.0,0,0,0.0,0,0,0,30570.0,4000,1500,0,0,0,2000,0,0,0,0,5000,0,0,12500,18070.0,More than 2 years,Owned,Less than a year,Single,0-1,No,Less than 1 year,Professional/Non-Officer/Skilled,0,No
8979,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,15000.0,0,0,0.0,0,0,0,15000.0,500,1000,0,0,0,3500,0,0,0,0,1500,0,2500,9000,6000.0,More than 2 years,Free,More than 5 years,Married,2-3,Yes,More than 5 years,Others,0,No
8980,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,21000.0,21000,5000,5000.0,0,0,0,52000.0,2000,500,0,0,0,2000,0,0,0,0,2000,0,0,6500,45500.0,More than 2 years,Owned,More than 5 years,Single,2-3,No,More than 5 years,Professional/Managerial/Officer,0,Yes
8981,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,58000.0,64000,0,0.0,0,0,0,122000.0,2000,0,0,0,0,1500,0,0,0,0,3000,0,0,6500,115500.0,More than 2 years,Owned,More than 5 years,Single,0-1,No,More than 5 years,Professional/Managerial/Officer,0,Yes
8982,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,40000.0,10000,0,5000.0,0,0,0,55000.0,2000,0,0,0,0,6000,0,0,0,0,6000,0,2000,16000,39000.0,More than 2 years,Owned,More than 5 years,Married,2-3,Yes,More than 5 years,Professional/Non-Officer/Skilled,0,No
8983,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,40000.0,40000,27000,0.0,0,0,0,107000.0,0,0,0,0,0,7000,0,0,0,0,10000,0,0,17000,90000.0,More than 2 years,Owned,More than 5 years,Single,0-1,No,More than 5 years,Others,15000,Yes
8984,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,20000.0,0,0,0.0,0,0,0,20000.0,500,0,0,0,0,2000,0,0,0,0,5000,0,5000,12500,7500.0,More than 2 years,Owned,Less than a year,Married,2-3,Yes,Less than 1 year,Others,0,No
8986,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,49000.0,0,0,10000.0,0,0,0,59000.0,2000,2000,0,0,0,4000,0,0,0,0,5000,0,0,13000,46000.0,1-2 years,Owned,1-5 years,Single,0-1,No,1-2 years,Professional/Non-Officer/Skilled,0,No
8988,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,40000.0,120000,0,0.0,0,0,0,160000.0,1000,0,4000,0,0,1500,0,0,0,0,5000,0,0,11500,148500.0,1-2 years,Rented,More than 5 years,Single,0-1,No,More than 5 years,Professional/Managerial/Officer,0,Yes
8989,Male,Filipino,Regular Employee,No other source of income,Yes,No,0,0.0,0,20000,0.0,0,0,0,20000.0,3000,0,0,0,0,0,0,0,0,0,0,0,0,3000,17000.0,More than 2 years,Free,Less than a year,Single,0-1,No,Less than 1 year,Others,0,No
8991,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,0.0,25000,20000,0.0,0,0,0,45000.0,0,5000,0,0,0,5000,0,0,0,0,10000,0,0,20000,25000.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Others,0,No
8992,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,35000.0,0,4000,0.0,0,0,0,39000.0,1000,1500,0,0,0,4000,0,0,0,0,5000,0,2400,13900,25100.0,More than 2 years,Owned,1-5 years,Married,2-3,Yes,1-2 years,Professional/Non-Officer/Skilled,0,No
8993,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,90000.0,30000,0,0.0,0,0,0,120000.0,2000,2000,0,0,0,500,0,0,0,0,3000,0,8000,15500,104500.0,More than 2 years,Owned,1-5 years,Married,2-3,Yes,2-5 years,Others,3000,No
8994,,Filipino,Regular Employee,No other source of income,Yes,No,0,13000.0,0,3000,0.0,0,0,0,16000.0,0,1500,0,0,0,2000,0,0,0,0,2000,0,1000,6500,9500.0,More than 2 years,Owned,1-5 years,Single,0-1,Yes,2-5 years,Others,0,Yes
8995,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,30000.0,10800,0,9700.0,0,0,0,50500.0,1000,1000,0,0,0,5000,0,0,0,0,8000,0,8000,23000,27500.0,More than 2 years,Free,1-5 years,Single,0-1,No,2-5 years,Professional/Non-Officer/Skilled,0,No
8996,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,18000.0,0,0,0.0,0,0,0,18000.0,500,0,0,0,0,400,0,0,0,0,6000,0,1400,8300,9700.0,More than 2 years,Owned,More than 5 years,Single,2-3,Yes,More than 5 years,Others,0,Yes
8997,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,55000.0,0,0,10000.0,0,0,0,65000.0,3000,0,0,0,0,1500,0,0,0,0,5000,0,0,9500,55500.0,More than 2 years,Owned,More than 5 years,Single,0-1,No,More than 5 years,Professional/Managerial/Officer,0,No
8998,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,20000.0,0,0,0.0,0,0,0,20000.0,500,0,3500,0,0,1700,0,0,0,0,7000,0,500,13200,6800.0,Less than 6 months,Rented,1-5 years,Married,0-1,Yes,1-2 years,Others,0,No
8999,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,25000.0,0,5000,0.0,0,0,0,30000.0,0,0,0,0,0,5000,0,0,0,0,4000,0,2000,11000,19000.0,More than 2 years,Owned,1-5 years,Single,2-3,Yes,2-5 years,Others,0,Yes
9001,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,25000.0,3000,5000,0.0,0,0,0,33000.0,3000,2500,0,0,0,4000,0,0,0,0,7000,0,1000,17500,15500.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Professional/Non-Officer/Skilled,0,Yes
9002,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,28000.0,0,0,10000.0,0,0,0,38000.0,0,0,0,0,0,1000,0,0,0,0,2000,0,0,3000,35000.0,More than 2 years,Others,1-5 years,Single,0-1,No,2-5 years,Professional/Non-Officer/Skilled,0,No
9003,Male,Filipino,Regular Employee,No other source of income,Yes,No,0,20000.0,0,0,0.0,0,0,0,20000.0,0,0,3000,0,0,2000,0,0,0,0,6000,0,0,11000,9000.0,More than 2 years,Owned,More than 5 years,Single,0-1,No,More than 5 years,Professional/Managerial/Officer,0,No
9004,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,27000.0,0,15000,0.0,0,0,0,42000.0,3000,1000,0,0,0,3500,0,0,0,0,4000,0,0,11500,30500.0,More than 2 years,Others,1-5 years,Single,0-1,No,1-2 years,Professional/Non-Officer/Skilled,1000,Yes
9005,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,20000.0,0,0,0.0,0,0,0,20000.0,1000,0,0,0,0,1000,0,0,0,0,4000,0,0,6000,14000.0,More than 2 years,Owned,1-5 years,Single,2-3,Yes,1-2 years,Others,0,No
9006,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,190000.0,0,0,50000.0,0,0,0,240000.0,0,2000,40000,0,0,6000,0,0,0,0,25000,0,0,73000,167000.0,More than 2 years,Owned,1-5 years,Married,more than 3,Yes,1-2 years,Professional/Managerial/Officer,50000,Yes
9007,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,15000.0,25000,400,25000.0,0,0,0,65400.0,1500,2000,0,0,0,700,0,0,0,0,5000,0,5000,14200,51200.0,More than 2 years,Owned,Less than a year,Single,2-3,Yes,Less than 1 year,Professional/Non-Officer/Skilled,0,No
9008,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,50000.0,25000,24000,10000.0,0,0,0,109000.0,1000,1000,0,0,0,2000,0,0,0,0,10000,0,2000,16000,93000.0,More than 2 years,Owned,1-5 years,Single,2-3,Yes,2-5 years,Professional/Managerial/Officer,5000,No
9009,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,16800.0,10000,5000,5000.0,0,0,0,36800.0,1000,1000,0,0,0,300,0,0,0,0,2000,0,1000,5300,31500.0,More than 2 years,Owned,Less than a year,Married,2-3,Yes,Less than 1 year,Others,0,No
9010,Male,Filipino,Regular Employee,No other source of income,Yes,No,0,30000.0,20000,25000,20000.0,0,0,0,95000.0,500,500,0,0,0,300,0,0,0,0,1500,0,1000,3800,91200.0,More than 2 years,Owned,Less than a year,Single,2-3,Yes,Less than 1 year,Professional/Managerial/Officer,0,Yes
9011,Male,Filipino,Regular Employee,No other source of income,Yes,No,0,30000.0,0,0,0.0,0,0,0,30000.0,0,0,0,0,0,0,0,0,0,0,1500,0,0,1500,28500.0,More than 2 years,Owned,1-5 years,Single,0-1,No,1-2 years,Others,0,No
9013,Female,Filipino,Project based,No other source of income,Yes,No,0,26000.0,0,0,0.0,0,0,0,26000.0,0,0,5600,0,0,3500,0,0,0,0,8000,0,0,17100,8900.0,1-2 years,Owned,Less than a year,Single,0-1,No,Less than 1 year,Others,0,Yes
9015,Male,Filipino,Regular Employee,No other source of income,Yes,No,0,22000.0,60000,3000,3000.0,0,0,0,88000.0,150,500,0,0,0,350,0,0,0,0,2000,0,1000,4000,84000.0,1-2 years,Free,1-5 years,Separated,2-3,Yes,2-5 years,Others,0,Yes
9016,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,45000.0,0,0,0.0,0,0,0,45000.0,0,1000,7000,0,0,2000,0,0,0,0,7000,0,2000,19000,26000.0,6-12 months,Rented,1-5 years,Single,2-3,Yes,2-5 years,Professional/Non-Officer/Skilled,0,Yes
9017,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,13000.0,5000,0,5000.0,0,0,0,23000.0,0,0,0,0,0,2000,0,0,0,0,3000,0,1000,6000,17000.0,More than 2 years,Free,1-5 years,Married,more than 3,Yes,1-2 years,Others,0,Yes
9018,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,24000.0,0,5000,0.0,0,0,0,29000.0,0,2000,2500,0,0,2500,0,0,0,0,3000,0,0,10000,19000.0,6-12 months,Free,1-5 years,Single,2-3,Yes,1-2 years,Others,0,No
9019,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,20000.0,10000,2800,12000.0,0,0,0,44800.0,1000,1000,0,0,0,2400,0,0,0,0,2000,0,1000,7400,37400.0,More than 2 years,Owned,Less than a year,Married,2-3,Yes,Less than 1 year,Others,0,No
9020,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,50000.0,25000,24000,5000.0,0,0,0,104000.0,500,1000,0,0,0,3000,0,0,0,0,10000,0,3000,17500,86500.0,More than 2 years,Owned,1-5 years,Single,2-3,Yes,2-5 years,Professional/Managerial/Officer,5000,No
9021,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,16000.0,10000,0,5000.0,0,0,0,31000.0,0,0,4000,0,0,3500,0,0,0,0,2000,0,300,9800,21200.0,More than 2 years,Others,More than 5 years,Married,2-3,Yes,More than 5 years,Others,600,No
9022,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,50000.0,24000,5000,5000.0,0,0,0,84000.0,1000,1000,0,0,0,3000,0,0,0,0,10000,0,3000,18000,66000.0,More than 2 years,Owned,1-5 years,Single,2-3,Yes,2-5 years,Professional/Managerial/Officer,5000,No
9024,Male,Filipino,Project based,No other source of income,Yes,No,0,15608.0,0,0,0.0,0,0,0,15608.0,0,0,0,0,0,252,0,0,0,0,1500,0,0,1752,13856.0,More than 2 years,Free,More than 5 years,Single,0-1,No,More than 5 years,Others,0,No
9026,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,20000.0,0,0,0.0,0,0,0,20000.0,1000,0,0,0,0,500,0,0,0,0,1500,0,0,3000,17000.0,More than 2 years,Others,1-5 years,Single,0-1,No,1-2 years,Professional/Managerial/Officer,0,No
9027,Male,Filipino,Project based,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,23000.0,0,0,0.0,0,0,0,23000.0,0,2000,0,0,0,2500,0,0,0,0,5000,0,2000,11500,11500.0,More than 2 years,Owned,1-5 years,Married,2-3,Yes,2-5 years,Others,0,No
